PeakID	Annotation
1-92797	enhancer
1-4717	enhancer
1-41667	enhancer
1-95701	enhancer
1-24382	enhancer
1-109692	promoter
1-51245	enhancer
1-15403	enhancer
1-92918	enhancer
1-21978	enhancer
1-79195	enhancer
1-29362	enhancer
1-16498	enhancer
1-16500	enhancer
1-55614	enhancer
1-108270	enhancer
1-48621	enhancer
1-46690	enhancer
1-14842	enhancer
1-38326	enhancer
1-16499	enhancer
1-22666	enhancer
1-15966	promoter
1-39579	enhancer
1-67487	enhancer
1-70775	enhancer
1-28346	enhancer
1-26577	enhancer
1-7901	enhancer
1-26579	enhancer
1-58762	enhancer
1-80935	enhancer
1-76583	promoter
1-108204	enhancer
1-46644	enhancer
1-20175	enhancer
1-108206	enhancer
1-17620	enhancer
1-28348	enhancer
1-28347	enhancer
1-109718	promoter
1-60091	enhancer
1-46643	enhancer
1-28785	enhancer
1-34298	enhancer
1-30066	enhancer
1-45092	enhancer
1-79941	enhancer
1-103745	enhancer
1-20176	enhancer
1-45091	enhancer
1-62812	enhancer
1-2516	enhancer
1-49273	enhancer
1-23576	enhancer
1-64768	enhancer
1-4082	enhancer
1-6422	enhancer
1-17621	enhancer
1-46646	enhancer
1-103433	enhancer
1-46642	enhancer
1-106318	enhancer
1-108203	enhancer
1-70776	enhancer
1-2515	promoter
1-101712	enhancer
1-4083	enhancer
1-7794	enhancer
1-69426	enhancer
1-61189	enhancer
1-18975	enhancer
1-70777	enhancer
1-74332	promoter
1-27004	promoter
1-70823	promoter
1-61188	enhancer
1-30108	enhancer
1-16783	enhancer
1-18974	enhancer
1-28345	enhancer
1-70701	promoter
1-35145	enhancer
1-103432	enhancer
1-108205	enhancer
1-79942	enhancer
1-61123	promoter
1-16782	enhancer
1-61754	enhancer
1-69427	enhancer
1-30109	enhancer
1-26578	enhancer
1-46645	enhancer
1-106319	enhancer
1-29499	promoter
1-17440	enhancer
1-17441	enhancer
1-6371	enhancer
1-17156	enhancer
1-18654	enhancer
1-95523	enhancer
1-14415	promoter
1-79206	enhancer
1-7455	enhancer
1-88415	enhancer
1-22175	promoter
1-51404	promoter
1-64626	enhancer
1-8635	enhancer
1-16594	enhancer
1-8636	enhancer
1-35678	enhancer
1-29819	enhancer
1-16595	enhancer
1-80903	enhancer
1-64618	enhancer
1-70819	enhancer
1-10943	enhancer
1-2321	enhancer
1-29500	promoter
1-43413	enhancer
1-77057	enhancer
1-80902	enhancer
1-62898	enhancer
1-25932	enhancer
1-70817	enhancer
1-15929	enhancer
1-86182	enhancer
1-64106	enhancer
1-64623	enhancer
1-34001	enhancer
1-79124	enhancer
1-29820	enhancer
1-70818	enhancer
1-22174	promoter
1-73175	enhancer
1-17157	enhancer
1-35224	enhancer
1-2322	enhancer
1-15240	enhancer
1-54070	enhancer
1-72313	enhancer
1-91793	enhancer
1-70820	enhancer
1-69213	enhancer
1-91794	enhancer
1-43449	enhancer
1-72804	enhancer
1-79205	enhancer
1-32258	promoter
1-35679	enhancer
1-35582	enhancer
1-79204	enhancer
1-13292	enhancer
1-17010	enhancer
1-81167	enhancer
1-45607	promoter
1-28390	enhancer
1-9989	enhancer
1-81166	enhancer
1-85418	enhancer
1-55867	enhancer
1-96707	enhancer
1-9986	enhancer
1-81164	enhancer
1-17793	enhancer
1-81876	promoter
1-81165	enhancer
1-25223	enhancer
1-77050	enhancer
1-53325	enhancer
1-45604	promoter
1-17109	enhancer
1-69497	enhancer
1-24474	enhancer
1-34703	enhancer
1-81877	promoter
1-28389	enhancer
1-81878	promoter
1-11749	enhancer
1-17012	enhancer
1-49724	enhancer
1-30497	enhancer
1-11750	enhancer
1-77049	enhancer
1-89918	enhancer
1-47188	enhancer
1-41922	enhancer
1-30492	enhancer
1-46499	enhancer
1-47873	enhancer
1-41923	enhancer
1-53324	enhancer
1-40510	promoter
1-30498	enhancer
1-81880	promoter
1-40509	promoter
1-17009	enhancer
1-96273	enhancer
1-64085	enhancer
1-4220	enhancer
1-77052	enhancer
1-89919	enhancer
1-70155	enhancer
1-27253	enhancer
1-40511	promoter
1-47874	enhancer
1-57370	enhancer
1-77051	enhancer
1-46500	enhancer
1-17794	enhancer
1-49723	enhancer
1-9985	enhancer
1-17011	enhancer
1-3152	promoter
1-9988	enhancer
1-9987	enhancer
1-34998	enhancer
1-30095	enhancer
1-83363	enhancer
1-45034	enhancer
1-45606	promoter
1-85620	promoter
1-108006	enhancer
1-53525	enhancer
1-53524	enhancer
1-447	enhancer
1-36258	enhancer
1-36623	enhancer
1-52307	enhancer
1-11355	enhancer
1-50326	enhancer
1-30132	enhancer
1-76415	enhancer
1-866	promoter
1-42751	promoter
1-84556	enhancer
1-44799	enhancer
1-59286	enhancer
1-12931	enhancer
1-25982	enhancer
1-98849	enhancer
1-20332	enhancer
1-101498	enhancer
1-21913	enhancer
1-42590	enhancer
1-52309	enhancer
1-17609	enhancer
1-9857	enhancer
1-12932	enhancer
1-53523	enhancer
1-48683	enhancer
1-42589	enhancer
1-22572	enhancer
1-108004	enhancer
1-11114	enhancer
1-29561	enhancer
1-102353	enhancer
1-48682	enhancer
1-11113	enhancer
1-25983	enhancer
1-17608	enhancer
1-102354	enhancer
1-58950	enhancer
1-84557	enhancer
1-44800	enhancer
1-79001	enhancer
1-70766	enhancer
1-73249	enhancer
1-20333	enhancer
1-25981	enhancer
1-865	promoter
1-38321	enhancer
1-108005	enhancer
1-47252	enhancer
1-16828	enhancer
1-29611	enhancer
1-11354	enhancer
1-41011	enhancer
1-41010	enhancer
1-82031	enhancer
1-47253	enhancer
1-71947	enhancer
1-20334	enhancer
1-105737	enhancer
1-94350	enhancer
1-98045	enhancer
1-69252	enhancer
1-11901	enhancer
1-22915	promoter
1-296	enhancer
1-106625	enhancer
1-54919	enhancer
1-62941	enhancer
1-77449	enhancer
1-84931	enhancer
1-94877	enhancer
1-108909	enhancer
1-77448	enhancer
1-42759	enhancer
1-92285	enhancer
1-58931	enhancer
1-106471	enhancer
1-5091	enhancer
1-3165	enhancer
1-77450	enhancer
1-87278	enhancer
1-70579	enhancer
1-20693	enhancer
1-110172	enhancer
1-47345	enhancer
1-106470	enhancer
1-110275	enhancer
1-40058	enhancer
1-49668	promoter
1-65502	enhancer
1-36213	enhancer
1-85329	enhancer
1-64486	enhancer
1-8419	enhancer
1-20749	enhancer
1-36211	enhancer
1-27434	enhancer
1-107615	enhancer
1-37196	enhancer
1-8418	enhancer
1-69253	enhancer
1-101139	enhancer
1-93368	enhancer
1-101140	enhancer
1-29565	enhancer
1-42021	enhancer
1-70578	enhancer
1-62519	enhancer
1-20750	enhancer
1-76270	enhancer
1-58932	enhancer
1-98594	enhancer
1-107030	enhancer
1-64717	enhancer
1-36212	enhancer
1-94876	enhancer
1-5092	enhancer
1-65501	enhancer
1-94351	enhancer
1-8402	promoter
1-24972	enhancer
1-83640	enhancer
1-54555	enhancer
1-72830	enhancer
1-75348	enhancer
1-72831	enhancer
1-48948	enhancer
1-27955	enhancer
1-54556	enhancer
1-77868	enhancer
1-3505	enhancer
1-40291	enhancer
1-8403	promoter
1-86600	enhancer
1-3504	enhancer
1-68724	enhancer
1-32528	enhancer
1-21051	enhancer
1-73074	enhancer
1-7210	enhancer
1-104953	promoter
1-8404	promoter
1-94779	enhancer
1-29625	enhancer
1-11238	enhancer
1-102644	enhancer
1-96771	enhancer
1-27954	enhancer
1-22664	enhancer
1-77869	enhancer
1-34323	enhancer
1-18823	enhancer
1-40172	enhancer
1-104952	promoter
1-94778	enhancer
1-42866	enhancer
1-54557	enhancer
1-94769	enhancer
1-42865	enhancer
1-48949	enhancer
1-101001	enhancer
1-27648	enhancer
1-104949	promoter
1-6598	enhancer
1-8401	promoter
1-21052	enhancer
1-92848	enhancer
1-48950	enhancer
1-98734	enhancer
1-98761	enhancer
1-48220	enhancer
1-54726	enhancer
1-51516	promoter
1-3677	enhancer
1-109721	enhancer
1-72618	enhancer
1-3676	enhancer
1-34657	promoter
1-27014	enhancer
1-89406	enhancer
1-19254	enhancer
1-49778	enhancer
1-54287	promoter
1-69885	enhancer
1-60539	enhancer
1-37523	enhancer
1-54288	promoter
1-60147	enhancer
1-13269	enhancer
1-79987	enhancer
1-2919	enhancer
1-106443	enhancer
1-88824	enhancer
1-54728	enhancer
1-84440	enhancer
1-73265	enhancer
1-49777	enhancer
1-48222	enhancer
1-54727	enhancer
1-89405	enhancer
1-61720	enhancer
1-49903	enhancer
1-8364	enhancer
1-109720	enhancer
1-76990	enhancer
1-56871	enhancer
1-37204	enhancer
1-61719	enhancer
1-66091	promoter
1-26788	enhancer
1-18221	enhancer
1-61721	enhancer
1-22235	enhancer
1-36120	enhancer
1-48221	enhancer
1-8363	enhancer
1-20214	enhancer
1-106444	enhancer
1-53698	enhancer
1-76850	promoter
1-13600	enhancer
1-53697	enhancer
1-48219	enhancer
1-87456	enhancer
1-825	enhancer
1-37203	enhancer
1-73792	enhancer
1-49902	enhancer
1-26787	enhancer
1-73791	enhancer
1-45041	enhancer
1-106850	enhancer
1-35674	enhancer
1-65144	enhancer
1-50739	enhancer
1-35673	enhancer
1-39601	enhancer
1-102880	enhancer
1-2896	enhancer
1-2895	enhancer
1-41677	promoter
1-57329	enhancer
1-50740	enhancer
1-42700	enhancer
1-23419	promoter
1-28535	enhancer
1-42973	enhancer
1-13815	enhancer
1-52001	enhancer
1-23058	enhancer
1-75526	enhancer
1-13816	enhancer
1-35672	enhancer
1-93131	enhancer
1-54549	enhancer
1-93650	enhancer
1-2894	enhancer
1-95709	enhancer
1-35430	enhancer
1-106849	enhancer
1-85771	promoter
1-54545	enhancer
1-83071	enhancer
1-4547	enhancer
1-28536	enhancer
1-100930	enhancer
1-92754	enhancer
1-48165	enhancer
1-35431	enhancer
1-32130	enhancer
1-92755	enhancer
1-100932	enhancer
1-52002	enhancer
1-79269	promoter
1-61279	enhancer
1-69251	enhancer
1-85773	promoter
1-23418	promoter
1-37590	promoter
1-65145	enhancer
1-54547	enhancer
1-61280	enhancer
1-58973	enhancer
1-85769	promoter
1-51771	promoter
1-84532	enhancer
1-49774	enhancer
1-37854	enhancer
1-86676	enhancer
1-24919	enhancer
1-54567	enhancer
1-85772	promoter
1-75525	enhancer
1-100931	enhancer
1-110909	enhancer
1-54544	enhancer
1-96756	enhancer
1-94307	enhancer
1-41681	promoter
1-50741	enhancer
1-37589	promoter
1-110910	enhancer
1-19984	enhancer
1-19985	enhancer
1-42974	enhancer
1-50738	enhancer
1-67537	enhancer
1-54548	enhancer
1-41680	promoter
1-102881	enhancer
1-86677	enhancer
1-41678	promoter
1-54546	enhancer
1-24918	enhancer
1-79268	promoter
1-67538	enhancer
1-83483	enhancer
1-47156	enhancer
1-54132	enhancer
1-54133	enhancer
1-108340	enhancer
1-29758	enhancer
1-61475	enhancer
1-30770	enhancer
1-101634	enhancer
1-47155	enhancer
1-30769	enhancer
1-67524	enhancer
1-52070	promoter
1-48788	promoter
1-85103	promoter
1-102717	enhancer
1-77289	enhancer
1-7784	enhancer
1-45919	enhancer
1-100793	enhancer
1-70962	enhancer
1-40828	enhancer
1-99200	enhancer
1-7928	enhancer
1-11177	enhancer
1-85102	promoter
1-61474	enhancer
1-104614	enhancer
1-17855	enhancer
1-17856	enhancer
1-106600	enhancer
1-20525	enhancer
1-61477	enhancer
1-77288	enhancer
1-64592	enhancer
1-23137	enhancer
1-23136	enhancer
1-7783	enhancer
1-23236	enhancer
1-7781	enhancer
1-39909	enhancer
1-30960	enhancer
1-61476	enhancer
1-39908	enhancer
1-20524	enhancer
1-11178	enhancer
1-16916	enhancer
1-54134	enhancer
1-31874	enhancer
1-21420	enhancer
1-47636	enhancer
1-67525	enhancer
1-74370	enhancer
1-6742	enhancer
1-105398	promoter
1-89264	enhancer
1-89263	enhancer
1-109661	enhancer
1-109663	enhancer
1-7929	enhancer
1-47154	enhancer
1-40827	enhancer
1-102184	enhancer
1-67526	enhancer
1-47637	enhancer
1-40829	enhancer
1-3326	enhancer
1-106599	enhancer
1-52859	enhancer
1-104302	enhancer
1-109662	enhancer
1-52860	enhancer
1-110774	enhancer
1-52069	promoter
1-85101	promoter
1-48191	enhancer
1-7782	enhancer
1-44363	enhancer
1-50486	enhancer
1-15052	enhancer
1-28213	enhancer
1-33829	enhancer
1-44008	enhancer
1-36114	enhancer
1-47633	promoter
1-35565	promoter
1-98940	promoter
1-28214	enhancer
1-47629	promoter
1-86420	enhancer
1-86666	enhancer
1-11839	enhancer
1-30759	promoter
1-6714	promoter
1-6715	promoter
1-5742	enhancer
1-16832	enhancer
1-98941	promoter
1-28144	enhancer
1-11609	enhancer
1-72293	enhancer
1-11608	enhancer
1-16831	enhancer
1-79349	enhancer
1-15053	enhancer
1-62536	enhancer
1-71711	enhancer
1-22198	enhancer
1-39127	enhancer
1-16829	enhancer
1-9920	enhancer
1-97407	enhancer
1-47632	promoter
1-31618	enhancer
1-91826	enhancer
1-33828	enhancer
1-5741	enhancer
1-84707	enhancer
1-53317	enhancer
1-39361	enhancer
1-98938	promoter
1-47630	promoter
1-50487	enhancer
1-109535	promoter
1-93392	promoter
1-26171	enhancer
1-28601	enhancer
1-22197	enhancer
1-110096	enhancer
1-56832	enhancer
1-91137	enhancer
1-6716	promoter
1-93391	promoter
1-6713	promoter
1-97198	enhancer
1-109534	promoter
1-31619	enhancer
1-56001	enhancer
1-86421	enhancer
1-22985	enhancer
1-109533	promoter
1-47631	promoter
1-86955	enhancer
1-91825	enhancer
1-9919	enhancer
1-65036	enhancer
1-44007	enhancer
1-16830	enhancer
1-83535	enhancer
1-10856	enhancer
1-11953	enhancer
1-25720	promoter
1-105715	enhancer
1-99926	enhancer
1-62474	enhancer
1-14971	enhancer
1-937	enhancer
1-9815	enhancer
1-94400	enhancer
1-25726	promoter
1-69723	enhancer
1-9814	enhancer
1-27232	enhancer
1-109969	enhancer
1-105716	enhancer
1-42294	promoter
1-80595	enhancer
1-109967	enhancer
1-77196	enhancer
1-80118	enhancer
1-12151	enhancer
1-100527	enhancer
1-40281	enhancer
1-80596	enhancer
1-85825	enhancer
1-65548	enhancer
1-62158	enhancer
1-68570	promoter
1-67536	enhancer
1-91159	enhancer
1-14970	enhancer
1-42293	promoter
1-83941	enhancer
1-25723	promoter
1-109968	enhancer
1-65549	enhancer
1-95897	enhancer
1-95898	enhancer
1-46141	enhancer
1-11954	enhancer
1-94402	enhancer
1-72729	enhancer
1-91158	enhancer
1-27233	enhancer
1-25725	promoter
1-46360	enhancer
1-80117	enhancer
1-42291	promoter
1-91157	enhancer
1-40280	enhancer
1-69970	enhancer
1-36346	enhancer
1-56358	enhancer
1-62837	enhancer
1-72730	enhancer
1-14973	enhancer
1-46362	enhancer
1-36347	enhancer
1-62838	enhancer
1-25722	promoter
1-25724	promoter
1-83942	enhancer
1-14972	enhancer
1-46361	enhancer
1-89163	enhancer
1-7992	enhancer
1-81736	promoter
1-6302	enhancer
1-69722	enhancer
1-91156	enhancer
1-50005	enhancer
1-50006	enhancer
1-20110	enhancer
1-101900	enhancer
1-101901	enhancer
1-108758	enhancer
1-85916	enhancer
1-78397	enhancer
1-103923	enhancer
1-61602	enhancer
1-61603	enhancer
1-16902	enhancer
1-21544	promoter
1-46792	enhancer
1-72399	enhancer
1-72400	enhancer
1-40098	enhancer
1-21546	promoter
1-74152	promoter
1-38461	enhancer
1-43069	enhancer
1-61606	enhancer
1-108759	enhancer
1-43068	enhancer
1-75330	enhancer
1-101899	enhancer
1-103921	enhancer
1-99493	enhancer
1-67758	enhancer
1-49339	enhancer
1-40100	enhancer
1-30553	enhancer
1-12632	enhancer
1-23557	promoter
1-53537	enhancer
1-16900	enhancer
1-92911	enhancer
1-20373	enhancer
1-21547	promoter
1-74153	promoter
1-61605	enhancer
1-74149	promoter
1-7773	enhancer
1-49405	enhancer
1-40097	enhancer
1-103922	enhancer
1-63393	enhancer
1-54154	enhancer
1-70105	enhancer
1-16901	enhancer
1-39618	enhancer
1-30552	enhancer
1-77923	enhancer
1-78061	enhancer
1-61604	enhancer
1-40099	enhancer
1-108593	enhancer
1-23556	promoter
1-74151	promoter
1-109993	promoter
1-49404	enhancer
1-89086	enhancer
1-46791	enhancer
1-75516	enhancer
1-39555	enhancer
1-13842	enhancer
1-96276	enhancer
1-21545	promoter
1-47288	enhancer
1-6314	promoter
1-77613	enhancer
1-24219	enhancer
1-62295	enhancer
1-84192	promoter
1-81424	promoter
1-51360	enhancer
1-26345	enhancer
1-36140	enhancer
1-46668	enhancer
1-25971	enhancer
1-78900	enhancer
1-81010	enhancer
1-81426	promoter
1-81011	enhancer
1-66755	enhancer
1-15241	enhancer
1-20436	enhancer
1-94525	enhancer
1-76931	enhancer
1-56579	enhancer
1-90989	enhancer
1-60958	enhancer
1-84191	promoter
1-10808	enhancer
1-21371	enhancer
1-13233	enhancer
1-81940	enhancer
1-12141	enhancer
1-98667	enhancer
1-51963	enhancer
1-81009	enhancer
1-24516	promoter
1-98442	enhancer
1-72212	enhancer
1-7327	enhancer
1-48049	enhancer
1-13719	enhancer
1-13720	enhancer
1-108573	enhancer
1-1356	promoter
1-81941	enhancer
1-47289	enhancer
1-1357	promoter
1-92405	enhancer
1-100546	enhancer
1-107248	promoter
1-60959	enhancer
1-56578	enhancer
1-94831	enhancer
1-81425	promoter
1-106624	enhancer
1-100545	enhancer
1-98665	enhancer
1-13234	enhancer
1-47466	enhancer
1-12422	enhancer
1-103493	enhancer
1-21997	enhancer
1-13718	enhancer
1-98666	enhancer
1-75876	promoter
1-15242	enhancer
1-47467	enhancer
1-13721	enhancer
1-48048	enhancer
1-40832	enhancer
1-68888	enhancer
1-59968	enhancer
1-19481	enhancer
1-56527	enhancer
1-45517	enhancer
1-38728	enhancer
1-104831	enhancer
1-9097	enhancer
1-95851	enhancer
1-13277	enhancer
1-107806	promoter
1-9095	enhancer
1-24320	enhancer
1-84024	enhancer
1-104391	enhancer
1-73026	enhancer
1-94320	enhancer
1-97165	enhancer
1-26990	enhancer
1-38727	enhancer
1-22486	enhancer
1-22223	enhancer
1-31634	enhancer
1-110407	promoter
1-4747	enhancer
1-4748	enhancer
1-11153	enhancer
1-13278	enhancer
1-62230	enhancer
1-29200	promoter
1-107590	enhancer
1-68087	enhancer
1-107592	enhancer
1-56528	enhancer
1-13276	enhancer
1-11152	enhancer
1-109538	enhancer
1-38833	enhancer
1-94321	enhancer
1-81932	enhancer
1-104829	enhancer
1-7581	enhancer
1-9096	enhancer
1-102584	enhancer
1-38657	enhancer
1-22222	enhancer
1-19482	enhancer
1-62231	enhancer
1-41528	enhancer
1-45516	enhancer
1-110406	promoter
1-61109	enhancer
1-27851	enhancer
1-56529	enhancer
1-63927	enhancer
1-27017	enhancer
1-107807	promoter
1-27018	enhancer
1-68088	enhancer
1-39639	enhancer
1-97166	enhancer
1-104830	enhancer
1-71666	enhancer
1-16064	promoter
1-4749	enhancer
1-101103	enhancer
1-8936	enhancer
1-107591	enhancer
1-18889	promoter
1-57822	enhancer
1-567	enhancer
1-13754	enhancer
1-4768	enhancer
1-89504	enhancer
1-36401	enhancer
1-71976	enhancer
1-24330	enhancer
1-22261	enhancer
1-63240	enhancer
1-92396	enhancer
1-41250	enhancer
1-107563	promoter
1-75306	enhancer
1-21164	enhancer
1-100528	enhancer
1-108147	promoter
1-57821	enhancer
1-4767	enhancer
1-13755	enhancer
1-22761	enhancer
1-92535	enhancer
1-92534	enhancer
1-24329	enhancer
1-71945	enhancer
1-92533	enhancer
1-110090	enhancer
1-35772	enhancer
1-71977	enhancer
1-41249	enhancer
1-22762	enhancer
1-75827	enhancer
1-106311	enhancer
1-58924	enhancer
1-44746	promoter
1-85255	enhancer
1-22760	enhancer
1-25831	enhancer
1-56854	enhancer
1-66516	promoter
1-72244	enhancer
1-15666	enhancer
1-79422	enhancer
1-34685	enhancer
1-71946	enhancer
1-5473	enhancer
1-85254	enhancer
1-10148	enhancer
1-75437	enhancer
1-35771	enhancer
1-21165	enhancer
1-101251	enhancer
1-106312	enhancer
1-57137	enhancer
1-95006	enhancer
1-56853	enhancer
1-31741	enhancer
1-34686	enhancer
1-48698	promoter
1-79421	enhancer
1-95007	enhancer
1-34684	enhancer
1-34687	enhancer
1-25830	enhancer
1-78146	enhancer
1-28616	enhancer
1-22763	enhancer
1-54493	enhancer
1-96947	enhancer
1-88692	enhancer
1-92023	enhancer
1-69051	enhancer
1-54492	enhancer
1-107939	enhancer
1-62724	enhancer
1-92022	enhancer
1-26684	enhancer
1-46117	promoter
1-72383	enhancer
1-82876	enhancer
1-73686	enhancer
1-108618	enhancer
1-79125	enhancer
1-11019	enhancer
1-52006	promoter
1-4133	enhancer
1-101947	enhancer
1-54490	enhancer
1-89629	enhancer
1-57641	enhancer
1-96830	enhancer
1-425	promoter
1-89942	enhancer
1-50842	enhancer
1-101665	enhancer
1-108814	enhancer
1-9089	enhancer
1-76217	enhancer
1-108617	enhancer
1-69935	enhancer
1-24835	enhancer
1-82875	enhancer
1-69049	enhancer
1-86372	enhancer
1-54491	enhancer
1-88691	enhancer
1-96948	enhancer
1-424	promoter
1-57623	enhancer
1-69050	enhancer
1-57642	enhancer
1-9088	enhancer
1-52078	promoter
1-22574	enhancer
1-86371	enhancer
1-24744	enhancer
1-74216	promoter
1-59517	enhancer
1-89630	enhancer
1-7318	enhancer
1-69053	enhancer
1-57624	enhancer
1-76219	enhancer
1-7167	enhancer
1-91840	enhancer
1-7168	enhancer
1-57622	enhancer
1-22573	enhancer
1-74218	promoter
1-9090	enhancer
1-53487	enhancer
1-92024	enhancer
1-89943	enhancer
1-26431	enhancer
1-69052	enhancer
1-76218	enhancer
1-13538	enhancer
1-74217	promoter
1-18067	enhancer
1-2949	enhancer
1-72384	enhancer
1-64706	enhancer
1-17460	enhancer
1-45665	enhancer
1-64707	enhancer
1-56516	enhancer
1-31949	enhancer
1-14208	enhancer
1-92061	enhancer
1-37057	enhancer
1-24256	enhancer
1-66990	promoter
1-56517	enhancer
1-15342	enhancer
1-109571	enhancer
1-79156	enhancer
1-30554	enhancer
1-24214	enhancer
1-55626	enhancer
1-83361	enhancer
1-36339	enhancer
1-84442	enhancer
1-7285	promoter
1-56515	enhancer
1-81180	enhancer
1-64708	enhancer
1-84407	enhancer
1-24213	enhancer
1-88107	enhancer
1-10224	enhancer
1-17461	enhancer
1-15341	enhancer
1-84443	enhancer
1-26072	promoter
1-109572	enhancer
1-85285	enhancer
1-67294	enhancer
1-81182	enhancer
1-66989	promoter
1-81181	enhancer
1-100502	enhancer
1-79154	enhancer
1-62049	enhancer
1-25008	enhancer
1-24257	enhancer
1-30272	enhancer
1-30271	enhancer
1-34914	enhancer
1-94544	enhancer
1-7288	promoter
1-47153	enhancer
1-24215	enhancer
1-70548	enhancer
1-37058	enhancer
1-83360	enhancer
1-79155	enhancer
1-2418	enhancer
1-100646	enhancer
1-45666	enhancer
1-17462	enhancer
1-25794	enhancer
1-16445	enhancer
1-100812	enhancer
1-37632	promoter
1-24132	enhancer
1-82665	enhancer
1-7889	enhancer
1-10759	enhancer
1-69043	enhancer
1-105862	enhancer
1-31186	enhancer
1-76203	enhancer
1-93943	enhancer
1-92950	enhancer
1-102123	enhancer
1-100693	enhancer
1-96721	enhancer
1-79830	enhancer
1-54241	enhancer
1-82666	enhancer
1-53952	enhancer
1-109553	enhancer
1-42451	enhancer
1-62590	enhancer
1-53951	enhancer
1-109096	enhancer
1-4031	enhancer
1-66491	enhancer
1-93942	enhancer
1-24131	enhancer
1-54725	enhancer
1-81484	enhancer
1-77857	enhancer
1-84762	enhancer
1-105861	enhancer
1-22072	enhancer
1-69042	enhancer
1-108462	enhancer
1-54240	enhancer
1-82013	enhancer
1-105860	enhancer
1-16446	enhancer
1-80547	enhancer
1-76205	enhancer
1-31185	enhancer
1-37631	promoter
1-81483	enhancer
1-67742	enhancer
1-44010	enhancer
1-3029	promoter
1-109554	enhancer
1-81485	enhancer
1-43457	enhancer
1-86891	enhancer
1-53950	enhancer
1-79829	enhancer
1-109095	enhancer
1-77856	enhancer
1-76204	enhancer
1-82014	enhancer
1-102122	enhancer
1-44009	enhancer
1-53953	enhancer
1-19024	enhancer
1-63053	enhancer
1-108461	enhancer
