id	description	genome_fraction	observed_region_hits	fold_enrichment	p_value	p_adjust	mean_tss_dist	observed_gene_hits	gene_set_size	fold_enrichment_hyper	p_value_hyper	p_adjust_hyper	term_name_final	padj_final	fold_enrichment_final	dataset
GO:0071364	cellular response to epidermal growth factor stimulus	0.00451087134015287	160	1.85793649161391	6.41456510935005e-13	1.09882639003363e-11	116601	39	47	1.27502695514664	0.0055953445958165	0.0272398051905878	cellular response to epidermal growth factor stimulus	1.09882639003363e-11	1.85793649161391	conserved_mouse_in_human
GO:0019693	ribose phosphate metabolic process	0.0273519853598897	690	1.32139164887952	6.7074116568793e-13	1.14672972913379e-11	121199	262	359	1.12139718060679	0.000757479287760748	0.00537915585789214	ribose phosphate metabolic process	1.14672972913379e-11	1.32139164887952	conserved_mouse_in_human
GO:0090559	regulation of membrane permeability	0.00448042618215874	159	1.8588704355985	7.26795987183988e-13	1.24012242606934e-11	71860	50	59	1.3021787677508	0.000651787588238674	0.00472512116433423	regulation of membrane permeability	1.24012242606934e-11	1.8588704355985	conserved_mouse_in_human
GO:0009259	ribonucleotide metabolic process	0.0267292140931992	676	1.32474359590528	7.41604109387527e-13	1.25839072745663e-11	122497	257	352	1.12187140087531	0.000811730879125277	0.00569105559763888	ribonucleotide metabolic process	1.25839072745663e-11	1.32474359590528	conserved_mouse_in_human
GO:0009137	purine nucleoside diphosphate catabolic process	0.00706740747143056	225	1.6676069989137	7.41849225627857e-13	1.25839072745663e-11	122372	79	101	1.20187232405673	0.00290028381847051	0.0162300031980776	purine nucleoside diphosphate catabolic process	1.25839072745663e-11	1.6676069989137	conserved_mouse_in_human
GO:0009181	purine ribonucleoside diphosphate catabolic process	0.00706740747143056	225	1.6676069989137	7.41849225627857e-13	1.25839072745663e-11	122372	79	101	1.20187232405673	0.00290028381847051	0.0162300031980776	purine ribonucleoside diphosphate catabolic process	1.25839072745663e-11	1.6676069989137	conserved_mouse_in_human
GO:0003159	morphogenesis of an endothelium	0.00139726792774513	71	2.66164408094805	8.24075042361534e-13	1.39243030017703e-11	170586	11	15	1.12681869369369	0.354298880341437	0.529345566104487	morphogenesis of an endothelium	1.39243030017703e-11	2.66164408094805	conserved_mouse_in_human
GO:0061154	endothelial tube morphogenesis	0.00139726792774513	71	2.66164408094805	8.24075042361534e-13	1.39243030017703e-11	170586	11	15	1.12681869369369	0.354298880341437	0.529345566104487	endothelial tube morphogenesis	1.39243030017703e-11	2.66164408094805	conserved_mouse_in_human
GO:0044819	mitotic G1/S transition checkpoint signaling	0.000576111589020876	42	3.81868645898684	8.47741920959002e-13	1.42963855990853e-11	55905	14	17	1.2654113672496	0.103894297920837	0.238394181622845	mitotic G1/S transition checkpoint signaling	1.42963855990853e-11	3.81868645898684	conserved_mouse_in_human
GO:0010867	positive regulation of triglyceride biosynthetic process	0.000679556636679818	46	3.54571231535307	8.96348060370548e-13	1.50867885742601e-11	76594	11	13	1.30017541580042	0.114241562174017	0.249908297796959	positive regulation of triglyceride biosynthetic process	1.50867885742601e-11	3.54571231535307	conserved_mouse_in_human
GO:0001678	intracellular glucose homeostasis	0.0164941628666985	447	1.41954304728559	9.069112044226e-13	1.52350557261321e-11	158332	115	150	1.17803772522523	0.00141673070901087	0.00901414374194829	intracellular glucose homeostasis	1.52350557261321e-11	1.41954304728559	conserved_mouse_in_human
GO:0048870	cell motility	0.196335425758894	4140	1.10451850128823	9.52579401012858e-13	1.59713360961326e-11	125342	1240	1699	1.12145260328015	1.6429472708849e-13	6.15042976191178e-12	cell motility	1.59713360961326e-11	1.10451850128823	conserved_mouse_in_human
GO:0070255	regulation of mucus secretion	0.000528982492615685	40	3.96086476813433	9.66264435411085e-13	1.61619805380244e-11	153472	6	8	1.15242820945946	0.429695669647276	0.580258572200632	regulation of mucus secretion	1.61619805380244e-11	3.96086476813433	conserved_mouse_in_human
GO:1903432	regulation of TORC1 signaling	0.00724928936020093	229	1.65466991029259	9.67671834170716e-13	1.61619805380244e-11	139307	81	100	1.24462246621622	0.000352913236907552	0.0027991337557462	regulation of TORC1 signaling	1.61619805380244e-11	1.65466991029259	conserved_mouse_in_human
GO:0071479	cellular response to ionizing radiation	0.00534523914410343	181	1.77371058210443	9.89365037143935e-13	1.64925822410654e-11	91481	57	69	1.26934121621622	0.00104322781214368	0.00702498068817953	cellular response to ionizing radiation	1.64925822410654e-11	1.77371058210443	conserved_mouse_in_human
GO:0010256	endomembrane system organization	0.0503494542843634	1181	1.22864509778849	1.08096260943198e-12	1.79638919379987e-11	90017	468	599	1.20052621486261	1.13049550717976e-12	3.80556336428534e-11	endomembrane system organization	1.79638919379987e-11	1.22864509778849	conserved_mouse_in_human
GO:0031667	response to nutrient levels	0.0482639521112309	1137	1.23398222996315	1.08176344082594e-12	1.79638919379987e-11	107476	392	518	1.16281044558072	8.67277294648274e-08	1.56922985500422e-06	response to nutrient levels	1.79638919379987e-11	1.23398222996315	conserved_mouse_in_human
GO:0032008	positive regulation of TOR signaling	0.0062166069480877	203	1.71046405015597	1.08865216924962e-12	1.80437864311697e-11	145479	68	85	1.22925675675676	0.00195389932621878	0.0115833553912697	positive regulation of TOR signaling	1.80437864311697e-11	1.71046405015597	conserved_mouse_in_human
GO:0000725	recombinational repair	0.0139437414335698	388	1.45755089055907	1.09711907376169e-12	1.81494841059433e-11	121584	158	193	1.25791818372777	1.78818486522622e-07	3.07532387217618e-06	recombinational repair	1.81494841059433e-11	1.45755089055907	conserved_mouse_in_human
GO:0045087	innate immune response	0.0637842106676968	1462	1.20061982283448	1.1306128911227e-12	1.86680094285183e-11	89738	590	944	0.960356841216216	0.95878088709542	0.99036774553089	innate immune response	1.86680094285183e-11	1.20061982283448	conserved_mouse_in_human
GO:0002757	immune response-activating signaling pathway	0.0391960065769997	944	1.26154136357614	1.18031967580035e-12	1.9451757845021e-11	97438	343	495	1.06473501911002	0.0250181945694919	0.0875435212876863	immune response-activating signaling pathway	1.9451757845021e-11	1.26154136357614	conserved_mouse_in_human
GO:0006090	pyruvate metabolic process	0.00931845004252789	279	1.56830975710375	1.19021940848915e-12	1.95777567475914e-11	117579	98	122	1.23429469428445	0.000161646093449111	0.00142811338016213	pyruvate metabolic process	1.95777567475914e-11	1.56830975710375	conserved_mouse_in_human
GO:0008285	negative regulation of cell population proliferation	0.0789362478408623	1775	1.17785871862033	1.24713320376876e-12	2.04751453208538e-11	136080	497	654	1.16769993904455	5.5947066178204e-10	1.40840657900783e-08	negative regulation of cell population proliferation	2.04751453208538e-11	1.17785871862033	conserved_mouse_in_human
GO:0014888	striated muscle adaptation	0.00413547421577467	149	1.88726233853304	1.26539127618086e-12	2.07357042143976e-11	116509	34	46	1.13572635135135	0.133988975584872	0.275650483803402	striated muscle adaptation	2.07357042143976e-11	1.88726233853304	conserved_mouse_in_human
GO:0007167	enzyme-linked receptor protein signaling pathway	0.117855044102413	2568	1.14134822312934	1.34367127195347e-12	2.19769962277135e-11	117421	748	978	1.17520968053944	1.54976042002334e-15	6.9379738391251e-14	enzyme-linked receptor protein signaling pathway	2.19769962277135e-11	1.14134822312934	conserved_mouse_in_human
GO:0006354	DNA-templated transcription elongation	0.00768799640054752	239	1.62838109600669	1.4601372371222e-12	2.38370148579066e-11	67286	112	130	1.32381496881497	5.00056327537175e-08	9.42080087778821e-07	DNA-templated transcription elongation	2.38370148579066e-11	1.62838109600669	conserved_mouse_in_human
GO:0097284	hepatocyte apoptotic process	0.00147802394931021	73	2.58709699329567	1.46629563564777e-12	2.38926408923094e-11	111325	15	18	1.28047578828829	0.0791785067807571	0.196813203031161	hepatocyte apoptotic process	2.38926408923094e-11	2.58709699329567	conserved_mouse_in_human
GO:0000724	double-strand break repair via homologous recombination	0.0137599825506674	383	1.45798217080638	1.47212062381151e-12	2.39422648058488e-11	123152	154	188	1.25868045572168	2.36555732615774e-07	3.9892942480932e-06	double-strand break repair via homologous recombination	2.39422648058488e-11	1.45798217080638	conserved_mouse_in_human
GO:0051893	regulation of focal adhesion assembly	0.00703998749422193	223	1.65922123685895	1.47761127644617e-12	2.39422648058488e-11	100159	54	62	1.33830372711421	8.31751670642675e-05	0.00079820588503112	regulation of focal adhesion assembly	2.39422648058488e-11	1.65922123685895	conserved_mouse_in_human
GO:0090109	regulation of cell-substrate junction assembly	0.00703998749422193	223	1.65922123685895	1.47761127644617e-12	2.39422648058488e-11	100159	54	62	1.33830372711421	8.31751670642675e-05	0.00079820588503112	regulation of cell-substrate junction assembly	2.39422648058488e-11	1.65922123685895	conserved_mouse_in_human
GO:0015734	taurine transmembrane transport	0.000512353699842889	39	3.98718193240088	1.51077136065612e-12	2.43885674113354e-11	112369	7	8	1.3444995777027	0.170253098761843	0.325693427917755	taurine transmembrane transport	2.43885674113354e-11	3.98718193240088	conserved_mouse_in_human
GO:0042918	alkanesulfonate transmembrane transport	0.000512353699842889	39	3.98718193240088	1.51077136065612e-12	2.43885674113354e-11	112369	7	8	1.3444995777027	0.170253098761843	0.325693427917755	alkanesulfonate transmembrane transport	2.43885674113354e-11	3.98718193240088	conserved_mouse_in_human
GO:0070849	response to epidermal growth factor	0.00483202285754844	167	1.81033443971057	1.5350536220563e-12	2.47345838730222e-11	114631	44	52	1.30017541580042	0.0014775069457777	0.00925726050899676	response to epidermal growth factor	2.47345838730222e-11	1.81033443971057	conserved_mouse_in_human
GO:0043066	negative regulation of apoptotic process	0.0864631219622044	1928	1.16801236173131	1.65531435556316e-12	2.66229725519742e-11	116044	618	809	1.1737958524037	7.60835766623035e-13	2.60151914689806e-11	negative regulation of apoptotic process	2.66229725519742e-11	1.16801236173131	conserved_mouse_in_human
GO:0045590	negative regulation of regulatory T cell differentiation	0.000192318030609229	24	6.5367603172434	1.7104944329326e-12	2.74596010166721e-11	31893	5	5	1.53657094594595	0.116710196415022	0.249908297796959	negative regulation of regulatory T cell differentiation	2.74596010166721e-11	6.5367603172434	conserved_mouse_in_human
GO:0043502	regulation of muscle adaptation	0.00868847682356118	263	1.58556271200932	1.74210358295587e-12	2.79154420995788e-11	100744	68	80	1.30608530405405	5.74813604786768e-05	0.000577807425645032	regulation of muscle adaptation	2.79154420995788e-11	1.58556271200932	conserved_mouse_in_human
GO:0032271	regulation of protein polymerization	0.0166680503399464	449	1.4110189940902	1.83501502399255e-12	2.93501021793284e-11	80339	157	190	1.26969283428165	5.74714622734257e-08	1.07341860181656e-06	regulation of protein polymerization	2.93501021793284e-11	1.4110189940902	conserved_mouse_in_human
GO:0030219	megakaryocyte differentiation	0.00539099232279342	181	1.75865715736401	1.95963666225414e-12	3.12857434038184e-11	128343	45	66	1.04766200859951	0.348710103449566	0.525494577664686	megakaryocyte differentiation	3.12857434038184e-11	1.75865715736401	conserved_mouse_in_human
GO:0010888	negative regulation of lipid storage	0.00136239069437942	69	2.65288695701907	1.96691257462433e-12	3.13442857075456e-11	67070	16	18	1.36584084084084	0.0239428004457807	0.0850135821224879	negative regulation of lipid storage	3.13442857075456e-11	2.65288695701907	conserved_mouse_in_human
GO:0044773	mitotic DNA damage checkpoint signaling	0.00287534498026256	114	2.07675954613437	1.98999095136631e-12	3.16539769461838e-11	56708	56	65	1.32381496881497	0.000119849603388136	0.00109683225018542	mitotic DNA damage checkpoint signaling	3.16539769461838e-11	2.07675954613437	conserved_mouse_in_human
GO:0010632	regulation of epithelial cell migration	0.0103305376011806	302	1.53128258192491	2.01506391077079e-12	3.19942048721102e-11	171553	56	65	1.32381496881497	0.000119849603388136	0.00109683225018542	regulation of epithelial cell migration	3.19942048721102e-11	1.53128258192491	conserved_mouse_in_human
GO:0046890	regulation of lipid biosynthetic process	0.0176184438859939	470	1.3973385246365	2.20704222894604e-12	3.49783973693364e-11	132867	146	184	1.21923564189189	1.57378316333054e-05	0.000182731373977617	regulation of lipid biosynthetic process	3.49783973693364e-11	1.3973385246365	conserved_mouse_in_human
GO:1901991	negative regulation of mitotic cell cycle phase transition	0.0142436121810782	393	1.4452525101966	2.29421544375353e-12	3.6293736118396e-11	113876	138	166	1.27739030446109	1.7480225699236e-07	3.02421833063475e-06	negative regulation of mitotic cell cycle phase transition	3.6293736118396e-11	1.4452525101966	conserved_mouse_in_human
GO:1901524	regulation of mitophagy	0.00306176719325	119	2.03585160383095	2.30512773086379e-12	3.64000624410037e-11	114808	40	46	1.33614864864865	0.000778766070294833	0.0054899215263885	regulation of mitophagy	3.64000624410037e-11	2.03585160383095	conserved_mouse_in_human
GO:0061014	positive regulation of mRNA catabolic process	0.00979722583555601	289	1.54513363337323	2.31669461980446e-12	3.64551008852214e-11	110919	98	107	1.40732666077292	1.57181899992389e-10	4.3063873862268e-09	positive regulation of mRNA catabolic process	3.64551008852214e-11	1.54513363337323	conserved_mouse_in_human
GO:0062013	positive regulation of small molecule metabolic process	0.0149855235568069	410	1.43312231485891	2.31700813916433e-12	3.64551008852214e-11	139747	121	156	1.19182746448371	0.000478320286653516	0.00364807568447984	positive regulation of small molecule metabolic process	3.64551008852214e-11	1.43312231485891	conserved_mouse_in_human
GO:0002366	leukocyte activation involved in immune response	0.023721868496407	606	1.33811997111114	2.33157959045222e-12	3.66180266601763e-11	119084	205	303	1.03959420435287	0.187597000635402	0.351668454676983	leukocyte activation involved in immune response	3.66180266601763e-11	1.33811997111114	conserved_mouse_in_human
GO:0005975	carbohydrate metabolic process	0.0452660061225213	1070	1.23817754108376	2.46350491073675e-12	3.86201085735535e-11	106070	391	540	1.11259118493493	0.000135999754750675	0.00122781483368982	carbohydrate metabolic process	3.86201085735535e-11	1.23817754108376	conserved_mouse_in_human
GO:0042771	intrinsic apoptotic signaling pathway in response to DNA damage by p53 class mediator	0.00288642448788117	114	2.06878792820014	2.50706479842818e-12	3.91636674084327e-11	82426	40	44	1.39688267813268	8.28663152552464e-05	0.000797886860301347	intrinsic apoptotic signaling pathway in response to DNA damage by p53 class mediator	3.91636674084327e-11	2.06878792820014	conserved_mouse_in_human
